x,y,species max
4427.0,4427.0,0.15597731
4428.0,4428.0,0.07853516
4429.0,4429.0,0.3388597
4430.0,4430.0,0.75254345
4431.0,4431.0,0.42584875
4432.0,4432.0,0.8826429
4433.0,4433.0,0.6153427
4434.0,4434.0,0.00424255
4435.0,4435.0,0.22844489
4436.0,4436.0,1.9292517E-4
4437.0,4437.0,0.30030766
4438.0,4438.0,0.40170637
4439.0,4439.0,0.0126797985
4440.0,4440.0,0.003853017
4441.0,4441.0,0.17550248
4442.0,4442.0,1.577784E-4
4443.0,4443.0,0.99983716
4444.0,4444.0,0.4760853
4445.0,4445.0,0.11034006
4446.0,4446.0,1.4104374E-4
4447.0,4447.0,0.50865793
4448.0,4448.0,0.025770599
4449.0,4449.0,0.25341526
4450.0,4450.0,0.6357675
4451.0,4451.0,0.0030048718
4452.0,4452.0,0.4892383
4453.0,4453.0,0.4584955
4454.0,4454.0,9.69133E-5
4455.0,4455.0,0.656106
4456.0,4456.0,0.13106136
4457.0,4457.0,0.38369024
4458.0,4458.0,1.6077311E-4
4459.0,4459.0,0.299052
4460.0,4460.0,0.43141988
4461.0,4461.0,0.57355154
4462.0,4462.0,0.019411711
4463.0,4463.0,0.8235559
4464.0,4464.0,0.66837376
4465.0,4465.0,0.30610624
4466.0,4466.0,0.29073152
4467.0,4467.0,9.8868935E-5
4468.0,4468.0,0.20564017
4469.0,4469.0,0.2771859
4470.0,4470.0,4.1635116E-4
4471.0,4471.0,0.012771917
4472.0,4472.0,0.2543455
4473.0,4473.0,1.807027E-4
4474.0,4474.0,0.83530086
4475.0,4475.0,0.8264232
4476.0,4476.0,0.4771099
4477.0,4477.0,0.0697746
4478.0,4478.0,0.3541042
4479.0,4479.0,0.13069414
4480.0,4480.0,0.38392943
4481.0,4481.0,0.34911403
4482.0,4482.0,0.5479648
4483.0,4483.0,0.17007515
4484.0,4484.0,7.6269935E-5
4485.0,4485.0,0.07715272
4486.0,4486.0,0.97943336
4487.0,4487.0,0.17891186
4488.0,4488.0,0.26911238
4489.0,4489.0,0.17312083
4490.0,4490.0,1.3146998E-4
4491.0,4491.0,0.15290435
4492.0,4492.0,0.5080758
4493.0,4493.0,0.01749046
4494.0,4494.0,5.1299564E-4
4495.0,4495.0,0.009336115
4496.0,4496.0,0.015839735
4497.0,4497.0,0.5209346
4498.0,4498.0,0.34760958
4499.0,4499.0,0.002429259
4500.0,4500.0,0.29784188
4501.0,4501.0,0.7623596
4502.0,4502.0,0.01304791
4503.0,4503.0,0.17784585
4504.0,4504.0,0.32524937
4505.0,4505.0,0.007055803
4506.0,4506.0,0.3067667
4507.0,4507.0,0.15939647
4508.0,4508.0,0.27071315
4509.0,4509.0,0.0054767514
4510.0,4510.0,6.446488E-5
4511.0,4511.0,0.5564233
4512.0,4512.0,1.805371E-4
4513.0,4513.0,0.4220957
4514.0,4514.0,3.8484661E-4
4515.0,4515.0,0.27473357
4516.0,4516.0,6.149559E-4
4517.0,4517.0,0.020201711
4518.0,4518.0,0.5331861
4519.0,4519.0,0.17850566
4520.0,4520.0,0.2665878
4521.0,4521.0,3.3353346E-5
4522.0,4522.0,0.0015294588
4523.0,4523.0,9.938872E-5
4524.0,4524.0,0.0050139255
4525.0,4525.0,0.29609618
4526.0,4526.0,0.0010345271
4527.0,4527.0,0.02760959
4528.0,4528.0,0.53005904
4529.0,4529.0,0.016619075
4530.0,4530.0,0.010326971
4531.0,4531.0,0.88526607
4532.0,4532.0,1.2953916E-4
4533.0,4533.0,0.35349345
4534.0,4534.0,0.55081975
4535.0,4535.0,0.2646271
4536.0,4536.0,0.93125844
4537.0,4537.0,0.48548847
4538.0,4538.0,0.5735175
4539.0,4539.0,0.45187163
4540.0,4540.0,0.48245832
4541.0,4541.0,0.18104562
4542.0,4542.0,0.9988296
4543.0,4543.0,0.2682265
4544.0,4544.0,6.532034E-5
4545.0,4545.0,0.045376383
4546.0,4546.0,0.18276241
4547.0,4547.0,0.01413871
4548.0,4548.0,0.37438864
4549.0,4549.0,2.7478815E-4
4550.0,4550.0,0.0013047687
4551.0,4551.0,0.4530643
4552.0,4552.0,0.07067379
4553.0,4553.0,2.5488867E-5
4554.0,4554.0,7.3047384E-5
4555.0,4555.0,5.974036E-4
4556.0,4556.0,0.01335087
4557.0,4557.0,0.007845081
4558.0,4558.0,1.5387125E-4
4559.0,4559.0,6.885849E-4
4560.0,4560.0,0.32733807
4561.0,4561.0,0.31905523
4562.0,4562.0,0.51870406
4563.0,4563.0,0.6983644
4564.0,4564.0,0.13608253
4565.0,4565.0,0.20038849
4566.0,4566.0,0.005479547
4567.0,4567.0,0.006440187
4568.0,4568.0,0.6804504
4569.0,4569.0,1.9907777E-4
4570.0,4570.0,0.0047250628
4571.0,4571.0,0.15353645
4572.0,4572.0,3.022503E-4
4573.0,4573.0,0.0314429
4574.0,4574.0,0.008735017
4575.0,4575.0,0.2452154
4576.0,4576.0,0.9956103
4577.0,4577.0,0.33620897
4578.0,4578.0,0.012701034
4579.0,4579.0,0.083366066
4580.0,4580.0,0.1362145
4581.0,4581.0,0.16907659
4582.0,4582.0,0.15454206
4583.0,4583.0,3.409705E-4
4584.0,4584.0,0.021148069
4585.0,4585.0,2.022326E-4
4586.0,4586.0,0.47219238
4587.0,4587.0,0.37637234
4588.0,4588.0,0.13325551
4589.0,4589.0,1.5871001E-4
4590.0,4590.0,0.19150212
4591.0,4591.0,0.28947246
4592.0,4592.0,0.50453055
4593.0,4593.0,0.53305286
4594.0,4594.0,1.9184705E-4
4595.0,4595.0,0.45294413
4596.0,4596.0,0.30349967
4597.0,4597.0,0.002365661
4598.0,4598.0,3.841683E-5
4599.0,4599.0,0.7048205
4600.0,4600.0,0.3935709
4601.0,4601.0,0.044927638
4602.0,4602.0,0.9996361
4603.0,4603.0,0.001953766
4604.0,4604.0,0.068114564
4605.0,4605.0,0.99345976
4606.0,4606.0,0.10447517
4607.0,4607.0,0.06364461
4608.0,4608.0,0.79002416
4609.0,4609.0,0.06304203
4610.0,4610.0,0.025313849
4611.0,4611.0,0.6477585
4612.0,4612.0,0.0010306977
4613.0,4613.0,0.61480826
4614.0,4614.0,0.4124965
4615.0,4615.0,0.41056877
4616.0,4616.0,5.5809185E-4
4617.0,4617.0,0.38351262
4618.0,4618.0,0.012624045
4619.0,4619.0,0.08253623
4620.0,4620.0,0.42684063
4621.0,4621.0,0.004140025
4622.0,4622.0,0.4652551
4623.0,4623.0,0.2352289
4624.0,4624.0,0.2632412
4625.0,4625.0,0.52145296
4626.0,4626.0,2.3852359E-4
4627.0,4627.0,6.914911E-5
4628.0,4628.0,0.67860574
4629.0,4629.0,0.064857826
4630.0,4630.0,0.021078726
4631.0,4631.0,0.46612918
4632.0,4632.0,0.4550169
4633.0,4633.0,0.5362641
4634.0,4634.0,0.004850245
4635.0,4635.0,0.8890082
4636.0,4636.0,0.18103755
4637.0,4637.0,8.02745E-4
4638.0,4638.0,0.5670594
4639.0,4639.0,0.007245055
4640.0,4640.0,0.19492847
4641.0,4641.0,0.32215255
4642.0,4642.0,0.4268222
4643.0,4643.0,3.4866756E-4
4644.0,4644.0,0.29889685
4645.0,4645.0,0.0015535435
4646.0,4646.0,0.27438924
4647.0,4647.0,0.2397387
4648.0,4648.0,0.0066773887
4649.0,4649.0,0.97224057
4650.0,4650.0,0.49998254
4651.0,4651.0,0.7972642
4652.0,4652.0,0.19690162
4653.0,4653.0,0.119826905
4654.0,4654.0,0.52295583
4655.0,4655.0,0.5182507
4656.0,4656.0,0.007288099
4657.0,4657.0,0.43213758
4658.0,4658.0,0.31802732
4659.0,4659.0,0.005268537
4660.0,4660.0,0.68581057
4661.0,4661.0,0.9966804
4662.0,4662.0,0.106678575
4663.0,4663.0,0.24143897
4664.0,4664.0,0.008374776
4665.0,4665.0,0.49613816
4666.0,4666.0,0.80592793
4667.0,4667.0,6.5474206E-4
4668.0,4668.0,1.2811291E-4
4669.0,4669.0,2.0168061E-4
4670.0,4670.0,6.582755E-5
4671.0,4671.0,5.359004E-4
4672.0,4672.0,4.5015884E-4
4673.0,4673.0,0.66604024
4674.0,4674.0,0.20234098
4675.0,4675.0,0.27904832
4676.0,4676.0,0.005049332
4677.0,4677.0,4.5927535E-4
4678.0,4678.0,0.11261484
4679.0,4679.0,0.6980159
4680.0,4680.0,1.3209188E-4
4681.0,4681.0,0.43473253
4682.0,4682.0,0.0013476071
4683.0,4683.0,0.23135422
4684.0,4684.0,0.6078325
4685.0,4685.0,0.81139934
4686.0,4686.0,0.016154315
4687.0,4687.0,0.59897435
4688.0,4688.0,0.27678287
4689.0,4689.0,0.32539243
4690.0,4690.0,0.4545863
4691.0,4691.0,0.24083309
4692.0,4692.0,0.27372038
4693.0,4693.0,0.05739579
4694.0,4694.0,0.015202899
4695.0,4695.0,0.8697452
4696.0,4696.0,0.40043855
4697.0,4697.0,0.55113393
4698.0,4698.0,0.0036644742
4699.0,4699.0,0.39645907
4700.0,4700.0,0.42254066
4701.0,4701.0,0.32584456
4702.0,4702.0,0.4580237
4703.0,4703.0,0.75193715
4704.0,4704.0,0.016929906
4705.0,4705.0,0.23799859
4706.0,4706.0,5.9102365E-4
4707.0,4707.0,0.596501
4708.0,4708.0,7.9968675E-5
4709.0,4709.0,0.57027835
4710.0,4710.0,0.6243746
4711.0,4711.0,0.39074373
4712.0,4712.0,0.26130804
4713.0,4713.0,4.2566188E-4
4714.0,4714.0,3.806289E-5
4715.0,4715.0,0.16568439
4716.0,4716.0,0.14553787
4717.0,4717.0,0.008638582
4718.0,4718.0,0.37792054
4719.0,4719.0,0.007953578
4720.0,4720.0,0.016254736
4721.0,4721.0,0.43993968
4722.0,4722.0,0.33770072
4723.0,4723.0,0.0011034608
4724.0,4724.0,0.001143927
4725.0,4725.0,0.102989025
4726.0,4726.0,5.447317E-5
4727.0,4727.0,7.360311E-4
4728.0,4728.0,0.80346745
4729.0,4729.0,6.2315894E-4
4730.0,4730.0,9.016161E-4
4731.0,4731.0,0.020531243
4732.0,4732.0,0.0073875785
4733.0,4733.0,1.5874662E-4
4734.0,4734.0,0.0010535292
4735.0,4735.0,0.007167764
4736.0,4736.0,0.08108746
4737.0,4737.0,3.8881096E-4
4738.0,4738.0,0.68748796
4739.0,4739.0,0.21164659
4740.0,4740.0,0.5897015
4741.0,4741.0,0.11279153
4742.0,4742.0,0.15303417
4743.0,4743.0,0.001985314
4744.0,4744.0,7.838606E-4
4745.0,4745.0,0.09958699
4746.0,4746.0,4.329511E-5
4747.0,4747.0,5.054169E-4
4748.0,4748.0,0.08473139
4749.0,4749.0,0.0027736297
4750.0,4750.0,0.7677581
4751.0,4751.0,0.016888572
4752.0,4752.0,0.08290194
4753.0,4753.0,0.46786872
4754.0,4754.0,0.83032864
4755.0,4755.0,0.23888206
4756.0,4756.0,0.005047318
4757.0,4757.0,3.857862E-5
4758.0,4758.0,0.02349736
4759.0,4759.0,0.05653015
4760.0,4760.0,1.8098172E-4
4761.0,4761.0,7.279528E-5
4762.0,4762.0,0.26386124
4763.0,4763.0,0.9994435
4764.0,4764.0,0.40542635
4765.0,4765.0,0.009481911
4766.0,4766.0,0.025190491
4767.0,4767.0,0.06903474
4768.0,4768.0,0.07934195
4769.0,4769.0,0.48526597
4770.0,4770.0,0.010069271
4771.0,4771.0,0.0010300141
4772.0,4772.0,0.22996259
4773.0,4773.0,0.20397587
4774.0,4774.0,0.08280824
4775.0,4775.0,0.0018862222
4776.0,4776.0,0.3582629
4777.0,4777.0,0.395284
4778.0,4778.0,4.7333376E-4
4779.0,4779.0,0.18226935
4780.0,4780.0,0.99997157
4781.0,4781.0,2.8667837E-5
4782.0,4782.0,0.00522383
4783.0,4783.0,0.005407631
4784.0,4784.0,0.00392009
4785.0,4785.0,0.076588325
4786.0,4786.0,0.010922495
4787.0,4787.0,0.0021631476
4788.0,4788.0,0.0457628
4789.0,4789.0,0.29185927
4790.0,4790.0,4.199523E-4
4791.0,4791.0,0.3835071
4792.0,4792.0,0.76514065
4793.0,4793.0,7.419574E-5
4794.0,4794.0,0.4782837
4795.0,4795.0,0.32532552
4796.0,4796.0,0.0010029196
4797.0,4797.0,0.0016363321
4798.0,4798.0,3.6909053E-4
4799.0,4799.0,0.40516588
4800.0,4800.0,0.46845785
4801.0,4801.0,0.20054209
4802.0,4802.0,0.15632135
4803.0,4803.0,0.023620006
4804.0,4804.0,7.2056006E-5
4805.0,4805.0,5.2873977E-4
4806.0,4806.0,0.008606798
4807.0,4807.0,2.7486606E-4
4808.0,4808.0,0.8411915
4809.0,4809.0,0.12558906
4810.0,4810.0,0.55732244
4811.0,4811.0,9.249075E-5
4812.0,4812.0,0.11224339
4813.0,4813.0,0.38287464
4814.0,4814.0,0.3061996
4815.0,4815.0,0.41566098
4816.0,4816.0,0.5675456
4817.0,4817.0,1.49186E-4
4818.0,4818.0,0.0017337025
4819.0,4819.0,3.4825836E-4
4820.0,4820.0,9.608725E-5
4821.0,4821.0,0.47010234
4822.0,4822.0,0.17643571
4823.0,4823.0,0.001420369
4824.0,4824.0,0.0010342865
4825.0,4825.0,5.4132123E-4
4826.0,4826.0,1.0078293E-4
4827.0,4827.0,0.0013767043
4828.0,4828.0,7.0285966E-4
4829.0,4829.0,0.7534678
4830.0,4830.0,9.155562E-5
4831.0,4831.0,0.0044443966
4832.0,4832.0,0.018651014
4833.0,4833.0,0.43752137
4834.0,4834.0,0.40735072
4835.0,4835.0,0.37609646
4836.0,4836.0,0.39628947
4837.0,4837.0,0.39197817
4838.0,4838.0,0.99669886
4839.0,4839.0,0.41105092
4840.0,4840.0,0.9068164
4841.0,4841.0,0.4911817
4842.0,4842.0,0.35886756
4843.0,4843.0,7.712971E-4
4844.0,4844.0,0.006481545
4845.0,4845.0,0.25730976
4846.0,4846.0,0.23787023
4847.0,4847.0,0.35130635
4848.0,4848.0,0.33072615
4849.0,4849.0,0.30443203
4850.0,4850.0,0.43473917
4851.0,4851.0,0.23991582
4852.0,4852.0,0.0015049268
4853.0,4853.0,0.2673336
4854.0,4854.0,0.86400455
4855.0,4855.0,0.9999214
4856.0,4856.0,3.8389597E-4
4857.0,4857.0,7.160902E-4
4858.0,4858.0,0.30840644
4859.0,4859.0,6.192926E-4
4860.0,4860.0,0.018188166
4861.0,4861.0,0.1959952
4862.0,4862.0,3.5450084E-4
4863.0,4863.0,0.17117256
4864.0,4864.0,0.4750467
4865.0,4865.0,0.12874967
4866.0,4866.0,6.305426E-4
4867.0,4867.0,0.34218296
4868.0,4868.0,0.006563267
4869.0,4869.0,3.149588E-4
4870.0,4870.0,0.27390218
4871.0,4871.0,3.274785E-4
4872.0,4872.0,0.0012132829
4873.0,4873.0,0.77981263
4874.0,4874.0,0.5975485
4875.0,4875.0,0.002614555
4876.0,4876.0,0.26387358
4877.0,4877.0,3.276135E-4
4878.0,4878.0,0.23064886
4879.0,4879.0,2.7520477E-4
4880.0,4880.0,0.14716971
4881.0,4881.0,3.3071778E-5
4882.0,4882.0,6.362318E-5
4883.0,4883.0,0.027405282
4884.0,4884.0,0.6250941
4885.0,4885.0,0.40395364
4886.0,4886.0,0.0010099417
4887.0,4887.0,5.4812134E-4
4888.0,4888.0,0.077304654
4889.0,4889.0,0.83073103
4890.0,4890.0,0.56109524
4891.0,4891.0,0.36937284
4892.0,4892.0,0.064564005
4893.0,4893.0,0.20016427
4894.0,4894.0,0.30204597
4895.0,4895.0,0.25208068
4896.0,4896.0,0.09633296
4897.0,4897.0,0.4840389
4898.0,4898.0,0.013693773
4899.0,4899.0,0.28202155
4900.0,4900.0,0.31391093
4901.0,4901.0,0.07956962
4902.0,4902.0,0.5673027
4903.0,4903.0,0.0094911065
4904.0,4904.0,0.017055932
4905.0,4905.0,0.42593074
4906.0,4906.0,9.06976E-4
4907.0,4907.0,7.0154044E-4
4908.0,4908.0,0.39789373
4909.0,4909.0,0.35099018
4910.0,4910.0,0.26345852
4911.0,4911.0,6.1098236E-4
4912.0,4912.0,0.015679276
4913.0,4913.0,0.9919849
4914.0,4914.0,0.42322162
4915.0,4915.0,0.4128636
4916.0,4916.0,0.2455999
4917.0,4917.0,0.44471735
4918.0,4918.0,0.57797647
4919.0,4919.0,0.29730758
4920.0,4920.0,0.5549466
4921.0,4921.0,0.5963372
4922.0,4922.0,0.52418774
4923.0,4923.0,0.46898046
4924.0,4924.0,7.631255E-4
4925.0,4925.0,0.87567073
4926.0,4926.0,5.860121E-4
4927.0,4927.0,0.094067045
4928.0,4928.0,3.7445116E-4
4929.0,4929.0,0.015657999
4930.0,4930.0,0.6132684
4931.0,4931.0,0.2002444
4932.0,4932.0,0.4516267
4933.0,4933.0,0.21560939
4934.0,4934.0,0.63189167
4935.0,4935.0,0.16125703
4936.0,4936.0,0.58414173
4937.0,4937.0,0.0015416099
4938.0,4938.0,0.003184502
4939.0,4939.0,0.0012628073
4940.0,4940.0,0.077933416
4941.0,4941.0,0.0074233455
4942.0,4942.0,0.3687668
4943.0,4943.0,7.9151976E-4
4944.0,4944.0,0.24935776
4945.0,4945.0,0.00740337
4946.0,4946.0,0.09126248
4947.0,4947.0,0.24250498
4948.0,4948.0,1.8430901E-4
4949.0,4949.0,0.4390653
4950.0,4950.0,0.0013467896
4951.0,4951.0,0.65338403
4952.0,4952.0,0.112080745
4953.0,4953.0,0.23185895
4954.0,4954.0,0.010661115
4955.0,4955.0,0.2416048
4956.0,4956.0,0.32957515
4957.0,4957.0,0.012909489
4958.0,4958.0,0.22003677
4959.0,4959.0,0.009046737
4960.0,4960.0,7.542807E-5
4961.0,4961.0,6.215868E-4
4962.0,4962.0,0.19238396
4963.0,4963.0,0.27325606
4964.0,4964.0,2.6003562E-4
4965.0,4965.0,4.5957076E-4
4966.0,4966.0,0.26988313
4967.0,4967.0,0.015437211
4968.0,4968.0,3.4151766E-5
4969.0,4969.0,0.19574814
4970.0,4970.0,0.017990135
4971.0,4971.0,0.13042703
4972.0,4972.0,0.22462061
4973.0,4973.0,0.027139766
4974.0,4974.0,0.004964352
4975.0,4975.0,0.37168688
4976.0,4976.0,0.4193691
4977.0,4977.0,0.008955234
4978.0,4978.0,0.022147385
4979.0,4979.0,0.7203577
4980.0,4980.0,6.840261E-4
4981.0,4981.0,0.019136118
4982.0,4982.0,0.37088445
4983.0,4983.0,0.058149572
4984.0,4984.0,0.2453297
4985.0,4985.0,0.22690071
4986.0,4986.0,0.004587231
4987.0,4987.0,1.7878984E-4
4988.0,4988.0,0.32043537
4989.0,4989.0,1.6233006E-4
4990.0,4990.0,0.20747061
4991.0,4991.0,0.014427244
4992.0,4992.0,0.074659176
4993.0,4993.0,0.3568537
4994.0,4994.0,0.028322816
4995.0,4995.0,0.65625995
4996.0,4996.0,0.0065213814
4997.0,4997.0,0.23431145
4998.0,4998.0,0.0012368554
4999.0,4999.0,0.25399765
5000.0,5000.0,0.05088711
5001.0,5001.0,0.005614769
5002.0,5002.0,0.6964291
5003.0,5003.0,0.023619825
5004.0,5004.0,0.44814625
5005.0,5005.0,0.56881046
5006.0,5006.0,0.27138743
5007.0,5007.0,0.3712976
5008.0,5008.0,3.7065294E-4
5009.0,5009.0,0.51868504
5010.0,5010.0,0.4028105
5011.0,5011.0,0.10613608
5012.0,5012.0,0.3997563
5013.0,5013.0,0.014353959
5014.0,5014.0,0.30937344
5015.0,5015.0,0.032292657
5016.0,5016.0,0.6805715
5017.0,5017.0,7.257272E-4
5018.0,5018.0,0.008379952
5019.0,5019.0,0.18407999
5020.0,5020.0,0.35459563
5021.0,5021.0,0.27772316
5022.0,5022.0,0.16271822
5023.0,5023.0,0.29279688
5024.0,5024.0,0.07727962
5025.0,5025.0,0.56189495
5026.0,5026.0,0.5871662
5027.0,5027.0,0.16497207
5028.0,5028.0,1.5226468E-4
5029.0,5029.0,0.5633788
5030.0,5030.0,9.772317E-4
5031.0,5031.0,0.864985
5032.0,5032.0,0.6243439
5033.0,5033.0,2.311028E-4
5034.0,5034.0,4.078586E-4
5035.0,5035.0,0.67053473
5036.0,5036.0,0.0040277448
5037.0,5037.0,0.00376745
5038.0,5038.0,0.19043247
5039.0,5039.0,2.1922696E-4
5040.0,5040.0,0.5771221
5041.0,5041.0,0.51374865
5042.0,5042.0,0.16763556
5043.0,5043.0,0.27478397
5044.0,5044.0,4.8139688E-4
5045.0,5045.0,0.15527028
5046.0,5046.0,0.008502816
5047.0,5047.0,0.053412966
5048.0,5048.0,0.35260448
5049.0,5049.0,0.0015373905
5050.0,5050.0,0.13283347
5051.0,5051.0,0.010522828
5052.0,5052.0,0.103864804
5053.0,5053.0,0.21413109
5054.0,5054.0,0.17540084
5055.0,5055.0,0.13810456
5056.0,5056.0,0.003397119
5057.0,5057.0,2.2648946E-4
5058.0,5058.0,0.001508311
5059.0,5059.0,6.432952E-4
5060.0,5060.0,0.08397235
5061.0,5061.0,0.44209445
5062.0,5062.0,0.091367014
5063.0,5063.0,2.5689532E-4
5064.0,5064.0,1.6080873E-4
5065.0,5065.0,0.21933
5066.0,5066.0,0.06682211
5067.0,5067.0,0.0011429202
5068.0,5068.0,0.22563505
5069.0,5069.0,0.36177853
5070.0,5070.0,0.36324972
5071.0,5071.0,0.29680127
5072.0,5072.0,0.0016189972
5073.0,5073.0,0.0994663
5074.0,5074.0,0.4924836
5075.0,5075.0,0.06254575
5076.0,5076.0,0.30289558
5077.0,5077.0,0.15512916
5078.0,5078.0,0.0025967136
5079.0,5079.0,6.517525E-5
5080.0,5080.0,0.0024393927
5081.0,5081.0,0.44982553
5082.0,5082.0,0.4395073
5083.0,5083.0,0.31803057
5084.0,5084.0,0.3667499
5085.0,5085.0,9.331164E-4
5086.0,5086.0,4.4010765E-5
5087.0,5087.0,3.3417216E-4
5088.0,5088.0,0.35482407
5089.0,5089.0,1.4190674E-4
5090.0,5090.0,0.08241533
5091.0,5091.0,0.2704909
5092.0,5092.0,1.0323486E-4
5093.0,5093.0,0.31507915
5094.0,5094.0,0.3675974
5095.0,5095.0,0.001834345
5096.0,5096.0,0.0011980542
5097.0,5097.0,0.5755496
5098.0,5098.0,0.010709702
5099.0,5099.0,0.45384938
5100.0,5100.0,0.15115711
5101.0,5101.0,0.24045493
5102.0,5102.0,2.6996128E-4
5103.0,5103.0,0.5795766
5104.0,5104.0,0.0029791752
5105.0,5105.0,0.004312079
5106.0,5106.0,0.23113275
5107.0,5107.0,0.30973226
5108.0,5108.0,0.759214
5109.0,5109.0,0.018620845
5110.0,5110.0,0.0020255602
5111.0,5111.0,0.07023502
5112.0,5112.0,0.30603883
5113.0,5113.0,1.14172864E-4
5114.0,5114.0,0.016481621
5115.0,5115.0,0.4015316
5116.0,5116.0,0.048411362
5117.0,5117.0,0.0032511456
5118.0,5118.0,0.021116966
5119.0,5119.0,0.32957757
5120.0,5120.0,0.16942027
5121.0,5121.0,0.3806048
5122.0,5122.0,0.0012773211
5123.0,5123.0,0.30952853
5124.0,5124.0,0.015272183
5125.0,5125.0,7.715045E-5
5126.0,5126.0,0.10746796
5127.0,5127.0,0.6357243
5128.0,5128.0,4.2285165E-4
5129.0,5129.0,0.007249096
5130.0,5130.0,0.6293152
5131.0,5131.0,0.3487801
5132.0,5132.0,0.587801
5133.0,5133.0,0.007838842
5134.0,5134.0,0.37995934
5135.0,5135.0,0.31217968
5136.0,5136.0,0.07777497
5137.0,5137.0,0.43218225
5138.0,5138.0,8.2329643E-4
5139.0,5139.0,0.15597413
5140.0,5140.0,0.1627631
5141.0,5141.0,7.987291E-4
5142.0,5142.0,0.19555451
5143.0,5143.0,0.112903014
5144.0,5144.0,0.027778894
5145.0,5145.0,0.4922913
5146.0,5146.0,0.48308623
5147.0,5147.0,0.61107033
5148.0,5148.0,0.8653302
5149.0,5149.0,2.3355467E-4
5150.0,5150.0,0.112962686
5151.0,5151.0,2.5402076E-4
5152.0,5152.0,0.0024739176
5153.0,5153.0,0.36155418
5154.0,5154.0,2.2329549E-4
5155.0,5155.0,0.46729532
5156.0,5156.0,1.1987411E-4
5157.0,5157.0,0.0014868652
5158.0,5158.0,0.2762986
5159.0,5159.0,0.4373643
5160.0,5160.0,0.01442238
5161.0,5161.0,0.3225401
5162.0,5162.0,0.037701603
5163.0,5163.0,0.016626801
5164.0,5164.0,0.010750668
5165.0,5165.0,0.61738944
5166.0,5166.0,0.113272175
5167.0,5167.0,0.55930555
5168.0,5168.0,0.02311295
5169.0,5169.0,0.26429197
5170.0,5170.0,0.53216106
5171.0,5171.0,0.976863
5172.0,5172.0,0.57606095
5173.0,5173.0,0.012504115
5174.0,5174.0,0.28212896
5175.0,5175.0,0.22049953
5176.0,5176.0,0.3091263
5177.0,5177.0,0.38055032
5178.0,5178.0,0.8390806
5179.0,5179.0,7.293024E-5
5180.0,5180.0,0.005600771
5181.0,5181.0,0.40323627
5182.0,5182.0,0.002227175
5183.0,5183.0,0.27207145
5184.0,5184.0,0.0027753175
5185.0,5185.0,0.0023312864
5186.0,5186.0,0.56502676
5187.0,5187.0,0.48040384
5188.0,5188.0,0.0042370656
5189.0,5189.0,1.0645403E-4
5190.0,5190.0,0.3277777
5191.0,5191.0,0.036801893
5192.0,5192.0,0.31032568
5193.0,5193.0,8.231069E-5
5194.0,5194.0,0.06779202
5195.0,5195.0,0.0641451
5196.0,5196.0,0.003177239
5197.0,5197.0,0.0031929407
5198.0,5198.0,0.005188559
5199.0,5199.0,0.009283149
5200.0,5200.0,0.6418985
5201.0,5201.0,0.85710865
5202.0,5202.0,0.53403723
5203.0,5203.0,0.0102231605
5204.0,5204.0,0.71387
5205.0,5205.0,0.5358733
5206.0,5206.0,1.0
5207.0,5207.0,7.8311845E-5
5208.0,5208.0,3.6642267E-4
5209.0,5209.0,0.5425563
5210.0,5210.0,0.21552402
5211.0,5211.0,0.30760294
5212.0,5212.0,0.29113954
5213.0,5213.0,0.36570853
5214.0,5214.0,0.32609993
5215.0,5215.0,0.40364742
5216.0,5216.0,0.8316815
5217.0,5217.0,0.29967713
5218.0,5218.0,0.6425657
5219.0,5219.0,1.416907E-4
5220.0,5220.0,0.43782187
5221.0,5221.0,0.0010389035
5222.0,5222.0,3.2103492E-4
5223.0,5223.0,6.296956E-4
5224.0,5224.0,0.33453032
5225.0,5225.0,0.73475206
5226.0,5226.0,0.3431262
5227.0,5227.0,0.006210939
5228.0,5228.0,0.26283288
5229.0,5229.0,0.35062963
5230.0,5230.0,0.23439375
5231.0,5231.0,0.9244826
5232.0,5232.0,0.13464727
5233.0,5233.0,0.014234529
5234.0,5234.0,0.7950399
5235.0,5235.0,0.0016169875
5236.0,5236.0,1.0302462E-4
5237.0,5237.0,0.0043809735
5238.0,5238.0,0.5064394
5239.0,5239.0,0.004271587
5240.0,5240.0,0.013274532
5241.0,5241.0,0.0044118436
5242.0,5242.0,0.42433318
5243.0,5243.0,0.007150829
5244.0,5244.0,0.21914458
5245.0,5245.0,0.9999797
5246.0,5246.0,0.006816762
5247.0,5247.0,0.07769621
5248.0,5248.0,1.1071942E-4
5249.0,5249.0,0.002023072
5250.0,5250.0,3.6442484E-4
5251.0,5251.0,0.017132442
5252.0,5252.0,0.31951815
5253.0,5253.0,0.0024496394
5254.0,5254.0,0.22056535
5255.0,5255.0,1.1066052E-4
5256.0,5256.0,0.10890252
5257.0,5257.0,0.8405978
5258.0,5258.0,0.34842327
5259.0,5259.0,0.11234603
5260.0,5260.0,0.013959395
5261.0,5261.0,0.313321
5262.0,5262.0,5.8228907E-4
5263.0,5263.0,0.15345511
5264.0,5264.0,0.46622217
5265.0,5265.0,0.0015578747
5266.0,5266.0,0.6266689
5267.0,5267.0,0.16558908
5268.0,5268.0,0.2425012
5269.0,5269.0,0.025892079
5270.0,5270.0,0.27139658
5271.0,5271.0,0.327051
5272.0,5272.0,0.27064335
5273.0,5273.0,0.20388038
