x,y,species avg
640.0,640.0,0.5001522
641.0,641.0,0.054310557
642.0,642.0,0.20954077
643.0,643.0,0.56597394
644.0,644.0,0.2476472
645.0,645.0,0.12925486
646.0,646.0,0.72403026
647.0,647.0,0.50880086
648.0,648.0,0.5919466
649.0,649.0,0.8269385
650.0,650.0,0.13926063
651.0,651.0,0.78512913
652.0,652.0,0.00328314
653.0,653.0,0.21665156
654.0,654.0,0.26891878
655.0,655.0,0.55295354
656.0,656.0,0.38590166
657.0,657.0,0.1157745
658.0,658.0,0.065824315
659.0,659.0,0.10312367
660.0,660.0,0.04834011
661.0,661.0,0.0719782
662.0,662.0,0.77175766
663.0,663.0,0.0755274
664.0,664.0,0.09686781
665.0,665.0,0.15725674
666.0,666.0,0.73681146
667.0,667.0,0.07750185
668.0,668.0,0.44838157
669.0,669.0,0.04188793
670.0,670.0,0.012878491
671.0,671.0,0.04106527
672.0,672.0,0.079515114
673.0,673.0,0.04068832
674.0,674.0,0.6633816
675.0,675.0,0.43717706
676.0,676.0,0.6994605
677.0,677.0,0.14839825
678.0,678.0,0.05530859
679.0,679.0,0.48288715
680.0,680.0,0.06791388
681.0,681.0,0.037871707
682.0,682.0,0.106766835
683.0,683.0,0.0015057574
684.0,684.0,0.40618986
685.0,685.0,0.14608642
686.0,686.0,0.88691396
687.0,687.0,0.078269914
688.0,688.0,0.73296136
689.0,689.0,0.108967036
690.0,690.0,0.10109544
691.0,691.0,0.001352606
692.0,692.0,0.0211986
693.0,693.0,0.23109165
694.0,694.0,0.12105815
695.0,695.0,0.10559721
696.0,696.0,0.10423439
697.0,697.0,0.911381
698.0,698.0,7.6701987E-4
699.0,699.0,0.11734083
700.0,700.0,0.04285547
701.0,701.0,0.069944814
702.0,702.0,0.14563823
703.0,703.0,0.09462818
704.0,704.0,0.037727214
705.0,705.0,0.01075553
706.0,706.0,0.8243792
707.0,707.0,0.19742711
708.0,708.0,0.27911952
709.0,709.0,0.00517801
710.0,710.0,4.7832527E-4
711.0,711.0,0.7630867
712.0,712.0,0.39258152
713.0,713.0,0.28588897
714.0,714.0,0.3537201
715.0,715.0,0.0034324941
716.0,716.0,0.54780823
717.0,717.0,0.36531746
718.0,718.0,0.113847904
719.0,719.0,0.03645724
720.0,720.0,0.07095175
721.0,721.0,0.085639864
722.0,722.0,0.027383309
723.0,723.0,0.2835665
724.0,724.0,0.18324639
725.0,725.0,0.13665949
726.0,726.0,0.10064684
727.0,727.0,0.037580054
728.0,728.0,0.015412221
729.0,729.0,0.63316923
730.0,730.0,0.08631292
731.0,731.0,0.1268463
732.0,732.0,0.091621965
733.0,733.0,0.8377803
734.0,734.0,0.07448333
735.0,735.0,0.08592918
736.0,736.0,1.5106529E-5
737.0,737.0,0.13620934
738.0,738.0,0.06907014
739.0,739.0,0.7346254
740.0,740.0,0.034854237
741.0,741.0,0.02977361
742.0,742.0,0.7864663
743.0,743.0,0.78600085
744.0,744.0,0.362736
745.0,745.0,0.1720318
746.0,746.0,0.8409074
747.0,747.0,0.09658897
748.0,748.0,0.06973973
749.0,749.0,0.26308322
750.0,750.0,0.057665613
751.0,751.0,0.2702689
752.0,752.0,0.8616632
753.0,753.0,0.13821775
754.0,754.0,0.19898948
755.0,755.0,0.14790568
756.0,756.0,0.12316096
757.0,757.0,0.084932216
758.0,758.0,0.058450203
759.0,759.0,0.0068552736
760.0,760.0,9.837698E-4
761.0,761.0,8.1648864E-4
762.0,762.0,0.18206471
763.0,763.0,0.050337724
764.0,764.0,0.12781933
765.0,765.0,0.7854323
766.0,766.0,0.083927445
767.0,767.0,1.9444496E-4
768.0,768.0,0.5292203
769.0,769.0,0.07178258
770.0,770.0,0.026355436
771.0,771.0,0.35102722
772.0,772.0,9.348712E-4
773.0,773.0,0.2295813
774.0,774.0,0.45964798
775.0,775.0,0.18101239
776.0,776.0,0.0049847164
777.0,777.0,0.63083744
778.0,778.0,0.9208329
779.0,779.0,0.0020774105
780.0,780.0,0.10537912
781.0,781.0,0.04975232
782.0,782.0,0.049865905
783.0,783.0,0.038467526
784.0,784.0,0.65409446
785.0,785.0,0.13841525
786.0,786.0,0.26048008
787.0,787.0,0.12681967
788.0,788.0,0.10849019
789.0,789.0,0.12140159
790.0,790.0,0.8132791
791.0,791.0,0.49433255
792.0,792.0,0.07913111
793.0,793.0,0.004217295
794.0,794.0,5.365629E-4
795.0,795.0,0.014529964
796.0,796.0,0.06879689
797.0,797.0,0.09929914
798.0,798.0,0.6133906
799.0,799.0,0.04858516
800.0,800.0,0.102165714
801.0,801.0,0.0849191
802.0,802.0,0.8609584
803.0,803.0,0.13129784
804.0,804.0,0.21073146
805.0,805.0,0.031549204
806.0,806.0,0.718372
807.0,807.0,0.8994357
808.0,808.0,0.029717674
809.0,809.0,7.6787436E-4
810.0,810.0,0.0597402
811.0,811.0,0.2053261
812.0,812.0,0.7167335
813.0,813.0,0.08207657
814.0,814.0,5.8569765E-4
815.0,815.0,0.6292811
816.0,816.0,0.3190065
817.0,817.0,0.67667156
818.0,818.0,0.027561571
819.0,819.0,0.3627646
820.0,820.0,0.15063205
821.0,821.0,0.112733796
822.0,822.0,0.26209646
823.0,823.0,0.22147714
824.0,824.0,0.42731398
825.0,825.0,0.76398265
826.0,826.0,0.032303397
827.0,827.0,0.020515138
828.0,828.0,0.7099632
829.0,829.0,0.046986286
830.0,830.0,0.8326844
831.0,831.0,0.03817181
832.0,832.0,0.09915729
833.0,833.0,0.23099911
834.0,834.0,0.06420591
835.0,835.0,0.69216377
836.0,836.0,0.54878485
837.0,837.0,0.29024696
838.0,838.0,0.27467537
839.0,839.0,0.11633331
840.0,840.0,0.78903186
841.0,841.0,0.5504213
