X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
111.0,111.0,train,2.612522642601433E-4,40.17264862889108,0.6661618292292875
115.0,115.0,train,7.92677028298792E-5,16.834185973317116,0.28314065360316387
116.0,116.0,train,2.1540513991210054E-4,33.94762819073049,0.5952837931586938
117.0,117.0,train,3.591361206205677E-4,59.85554649660539,0.7786811708034043
119.0,119.0,train,2.636156644137432E-4,40.72538115589276,0.6694587279812589
120.0,120.0,train,5.428365869908674E-5,11.535805544043154,0.2038423015996269
121.0,121.0,train,1.945765924916189E-4,31.61447636385741,0.5582901609317701
122.0,122.0,train,2.562748271433786E-4,39.39512185481969,0.6591104470271573
123.0,123.0,train,2.2696248674097905E-4,35.568678885183715,0.6144571484924555
124.0,124.0,train,1.6110869964708403E-4,27.64547759833211,0.49163597705996076
125.0,125.0,train,6.10884486546854E-4,86.80638808647525,0.9231069160413292
126.0,126.0,train,2.397480808734989E-4,37.05532043263108,0.6346116689019801
127.0,127.0,train,1.7550519215512676E-5,2.057495934028056,0.07105095657295912
128.0,128.0,train,4.1512810710819635E-4,70.48570891373899,0.8250548664658733
129.0,129.0,train,7.345272433400185E-5,15.549485028083714,0.265419941420708
130.0,130.0,train,2.2831499727852964E-4,35.76788906115684,0.6166407143123203
131.0,131.0,train,3.145782470400215E-5,5.418753192579894,0.12374972527273864
132.0,132.0,train,3.4779678053539104E-5,6.309652253143217,0.13588832864991285
133.0,133.0,train,5.563891342967096E-4,83.78526736384134,0.903333885818703
134.0,134.0,train,4.427163297144741E-5,8.94904661776557,0.1696547039583095
135.0,135.0,train,1.6259255327349557E-4,27.854504966987555,0.49479388303018246
136.0,136.0,train,2.8468203883559107E-4,44.00306502863946,0.6974442053398218
137.0,137.0,train,6.736596458560038E-4,89.00380840794232,0.9409255297987793
138.0,138.0,train,2.46282784034323E-4,37.91785654873355,0.6445022314306333
140.0,140.0,train,7.902509335782758E-5,16.792833483198244,0.2824099374959911
141.0,141.0,train,7.365647451569357E-5,15.586408633069134,0.26604819805147517
142.0,142.0,train,1.2465680860500178E-4,23.261475108108826,0.40754595578317687
4.0,4.0,test,2.4067905506307112E-4,37.21522337483091,0.6360373729245403
12.0,12.0,test,4.721289269445922E-4,77.27057890835864,0.8622963384259578
14.0,14.0,test,4.2659268581521224E-4,72.02123907096383,0.8332779226439013
18.0,18.0,test,3.84476242141871E-4,64.96480124102247,0.8010225714890848
20.0,20.0,test,3.437934971649233E-4,56.44219358512921,0.7639522970939585
24.0,24.0,test,4.615720265258168E-4,75.7561344924968,0.8560542505121028
31.0,31.0,test,4.674442218228929E-4,76.67547241907408,0.8595604877576408
35.0,35.0,test,1.548172543782264E-4,26.88430266510191,0.47802589758470315
39.0,39.0,test,2.4592160892490255E-4,37.865002588415635,0.6439626340795179
50.0,50.0,test,5.365740809981765E-4,82.29057180597562,0.8949460568239122
55.0,55.0,test,0.0016107065081634887,98.8273120632432,0.9988453722222935
59.0,59.0,test,3.1684501381036735E-4,50.93383365968943,0.735669297337356
61.0,61.0,test,4.0499682683242167E-4,68.87275103480219,0.817451196864236
68.0,68.0,test,3.522268636667557E-4,58.377032057329465,0.7721656203130061
70.0,70.0,test,2.784968428139406E-4,43.074290669507356,0.6894826656700093
80.0,80.0,test,3.959592003752472E-4,67.21035981673091,0.8103898679370045
83.0,83.0,test,3.3141244874753317E-4,54.102062314834036,0.751354867697167
94.0,94.0,test,3.8610345919144236E-4,65.38432919064608,0.8023776112392103
95.0,95.0,test,5.01834971596264E-4,79.77388735864368,0.8784462114838841
98.0,98.0,test,5.34182841354216E-4,82.13602168794799,0.8938858183845555
100.0,100.0,test,7.519600338343743E-4,90.75662200726588,0.9574795407017833
102.0,102.0,test,1.2376114946376982E-4,23.149241357759,0.4053134111482851
106.0,106.0,test,3.6555950580248394E-4,61.363045521573106,0.7845712866030912
107.0,107.0,test,9.49070017146386E-4,94.54052613125484,0.9814170482845995
112.0,112.0,test,8.075288057269583E-5,17.08453022217057,0.2875976727728453
113.0,113.0,test,2.4790499764309424E-4,38.132307020225674,0.64691575871207
114.0,114.0,test,2.582968954894889E-4,39.686158058793715,0.6619928364730097
118.0,118.0,test,1.2699188784287346E-4,23.441588693650065,0.41332710837233266
139.0,139.0,test,2.054032319963292E-5,2.6456330168403306,0.08264131398887287
