x,y,species median
407.0,407.0,0.009454478
408.0,408.0,0.0267165
409.0,409.0,0.0015085406
410.0,410.0,0.79610467
411.0,411.0,1.1245924E-5
412.0,412.0,0.006005749
413.0,413.0,0.6784275
414.0,414.0,0.23522373
415.0,415.0,1.0141002E-5
416.0,416.0,0.0011255988
417.0,417.0,0.0013617324
418.0,418.0,0.0040418827
419.0,419.0,0.036313027
420.0,420.0,0.0054060635
421.0,421.0,9.5046265E-4
422.0,422.0,0.0036156415
423.0,423.0,0.011301012
424.0,424.0,0.001038291
425.0,425.0,3.3084117E-4
426.0,426.0,0.0048035923
427.0,427.0,0.22875956
428.0,428.0,0.005982422
429.0,429.0,0.0014466976
430.0,430.0,0.002490711
431.0,431.0,4.5952506E-4
432.0,432.0,0.013351384
433.0,433.0,0.004251502
434.0,434.0,4.98863E-4
435.0,435.0,0.6181273
436.0,436.0,0.0052507166
437.0,437.0,0.009851635
438.0,438.0,3.257811E-5
439.0,439.0,0.6562682
440.0,440.0,0.0013449871
441.0,441.0,0.00761013
442.0,442.0,1.6345204E-5
443.0,443.0,0.006888202
444.0,444.0,1.4299826E-7
445.0,445.0,0.003416605
446.0,446.0,2.8668941E-5
447.0,447.0,0.065389775
448.0,448.0,0.008613618
449.0,449.0,0.00271685
450.0,450.0,0.005280272
451.0,451.0,0.55466443
452.0,452.0,0.059346676
453.0,453.0,0.4038774
454.0,454.0,1.723102E-4
455.0,455.0,1.3420796E-5
456.0,456.0,8.5316184E-5
457.0,457.0,0.01134312
458.0,458.0,2.2284726E-4
459.0,459.0,0.5823033
460.0,460.0,8.5099724E-5
461.0,461.0,3.5091543E-5
462.0,462.0,2.6757419E-4
463.0,463.0,0.0073038354
464.0,464.0,2.7205448E-5
465.0,465.0,0.004832227
466.0,466.0,3.0666016E-4
467.0,467.0,0.0090618385
468.0,468.0,0.0021727178
469.0,469.0,7.4335583E-4
470.0,470.0,8.7877194E-4
471.0,471.0,0.017960597
472.0,472.0,2.7540934E-4
473.0,473.0,0.086790904
474.0,474.0,0.002612809
475.0,475.0,0.0017877177
476.0,476.0,0.002976657
477.0,477.0,0.009505756
478.0,478.0,0.020333534
479.0,479.0,6.985996E-8
480.0,480.0,0.020879548
481.0,481.0,0.009969422
482.0,482.0,0.010793108
483.0,483.0,0.012718282
484.0,484.0,0.004708316
485.0,485.0,0.69426996
486.0,486.0,0.0021910113
487.0,487.0,0.0045167953
488.0,488.0,0.6625705
489.0,489.0,5.3789787E-4
490.0,490.0,0.001992724
491.0,491.0,3.1822777E-4
492.0,492.0,0.007492128
493.0,493.0,1.5916317E-5
494.0,494.0,0.03531428
495.0,495.0,4.0151278E-4
496.0,496.0,0.0012370554
497.0,497.0,0.0016098787
498.0,498.0,0.6746169
499.0,499.0,0.68027043
500.0,500.0,0.6233134
501.0,501.0,4.5668066E-4
502.0,502.0,4.9005546E-5
503.0,503.0,0.0010073445
504.0,504.0,0.0062151994
505.0,505.0,6.261728E-4
506.0,506.0,0.021989895
507.0,507.0,0.0028135737
508.0,508.0,0.718002
509.0,509.0,1.9584008E-6
510.0,510.0,3.538015E-4
511.0,511.0,0.69978005
512.0,512.0,0.009499456
513.0,513.0,0.0038769103
514.0,514.0,0.020028397
515.0,515.0,0.0013071201
516.0,516.0,8.0731627E-7
517.0,517.0,0.0010763895
518.0,518.0,0.57021475
519.0,519.0,0.0016588905
520.0,520.0,1.5098637E-7
521.0,521.0,8.6252236E-5
522.0,522.0,1.4450494E-7
523.0,523.0,1.3013725E-4
524.0,524.0,3.2079508E-5
525.0,525.0,0.48394188
526.0,526.0,0.006901348
527.0,527.0,1.7976881E-5
528.0,528.0,7.745884E-7
529.0,529.0,0.82202107
530.0,530.0,1.9852148E-4
531.0,531.0,1.030449E-4
532.0,532.0,1.2258628E-5
533.0,533.0,0.0024271163
534.0,534.0,0.001640427
535.0,535.0,3.7040277E-6
536.0,536.0,2.3118043E-4
537.0,537.0,3.340185E-5
538.0,538.0,0.20510677
539.0,539.0,4.048088E-4
540.0,540.0,0.010318976
541.0,541.0,0.0011237953
542.0,542.0,0.03640401
543.0,543.0,0.100919336
544.0,544.0,8.0831494E-5
545.0,545.0,0.61001533
546.0,546.0,9.162025E-4
547.0,547.0,1.6855658E-4
548.0,548.0,0.005310869
549.0,549.0,1.4247357E-6
550.0,550.0,0.0052095484
551.0,551.0,0.09607105
552.0,552.0,5.496586E-6
553.0,553.0,0.004170342
554.0,554.0,0.0034797678
555.0,555.0,2.7850072E-5
556.0,556.0,0.0032490634
557.0,557.0,0.0045792493
558.0,558.0,0.24220651
559.0,559.0,0.004930287
560.0,560.0,0.010289041
561.0,561.0,0.036218684
562.0,562.0,0.0011893666
563.0,563.0,0.0077276654
564.0,564.0,0.002944057
565.0,565.0,1.21535326E-4
566.0,566.0,0.0028732447
567.0,567.0,0.006922495
568.0,568.0,1.0372122E-4
569.0,569.0,1.8310436E-4
570.0,570.0,0.031793907
571.0,571.0,0.76039916
572.0,572.0,0.0039777965
573.0,573.0,0.011054343
574.0,574.0,0.55932397
575.0,575.0,0.674128
576.0,576.0,6.579661E-4
577.0,577.0,0.0088418815
578.0,578.0,0.0204598
579.0,579.0,0.76529175
580.0,580.0,8.382246E-4
